state,sector,week,MtCO2 per week
Xinjiang,Ground Transport,2020-10-12/2020-10-18,0.5357164
Xinjiang,Ground Transport,2020-10-19/2020-10-25,0.5151031
Xinjiang,Ground Transport,2020-10-26/2020-11-01,0.5138769
Xinjiang,Ground Transport,2020-11-02/2020-11-08,0.5150436
Xinjiang,Ground Transport,2020-11-09/2020-11-15,0.5180126
Xinjiang,Ground Transport,2020-11-16/2020-11-22,0.5207536
Xinjiang,Ground Transport,2020-11-23/2020-11-29,0.5319032
Xinjiang,Ground Transport,2020-11-30/2020-12-06,0.5433731
Xinjiang,Ground Transport,2020-12-07/2020-12-13,0.5191041
Xinjiang,Ground Transport,2020-12-14/2020-12-20,0.5182218
Xinjiang,Ground Transport,2020-12-21/2020-12-27,0.5372783999999999
Xinjiang,Ground Transport,2020-12-28/2021-01-03,0.5485106
Xinjiang,Ground Transport,2021-01-04/2021-01-10,0.5413298
Xinjiang,Ground Transport,2021-01-11/2021-01-17,0.529958
Xinjiang,Ground Transport,2021-01-18/2021-01-24,0.5403598000000001
Xinjiang,Ground Transport,2021-01-25/2021-01-31,0.5334817
Xinjiang,Ground Transport,2021-02-01/2021-02-07,0.5133642
Xinjiang,Ground Transport,2021-02-08/2021-02-14,0.5191113
Xinjiang,Ground Transport,2021-02-15/2021-02-21,0.4533037
Xinjiang,Ground Transport,2021-02-22/2021-02-28,0.5227436
Xinjiang,Ground Transport,2021-03-01/2021-03-07,0.5079416999999999
Xinjiang,Ground Transport,2021-03-08/2021-03-14,0.5068998
Xinjiang,Ground Transport,2021-03-15/2021-03-21,0.5191084
Xinjiang,Ground Transport,2021-03-22/2021-03-28,0.5232814
Xinjiang,Ground Transport,2021-03-29/2021-04-04,0.5174704
Xinjiang,Ground Transport,2021-04-05/2021-04-11,0.5290459000000001
Xinjiang,Ground Transport,2021-04-12/2021-04-18,0.5177894
Xinjiang,Ground Transport,2021-04-19/2021-04-25,0.5194658
Xinjiang,Ground Transport,2021-04-26/2021-05-02,0.5280083
Xinjiang,Ground Transport,2021-05-03/2021-05-09,0.5440912
Xinjiang,Ground Transport,2021-05-10/2021-05-16,0.5388172
Xinjiang,Ground Transport,2021-05-17/2021-05-23,0.5364518
Xinjiang,Ground Transport,2021-05-24/2021-05-30,0.5378263
Xinjiang,Ground Transport,2021-05-31/2021-06-06,0.523838
Xinjiang,Ground Transport,2021-06-07/2021-06-13,0.517473
Xinjiang,Ground Transport,2021-06-14/2021-06-20,0.5286295
Xinjiang,Ground Transport,2021-06-21/2021-06-27,0.5320349
Xinjiang,Ground Transport,2021-06-28/2021-07-04,0.5201407
Xinjiang,Ground Transport,2021-07-05/2021-07-11,0.5275444
Xinjiang,Ground Transport,2021-07-12/2021-07-18,0.5332778
Xinjiang,Ground Transport,2021-07-19/2021-07-25,0.5176168999999999
Xinjiang,Ground Transport,2021-07-26/2021-08-01,0.5270886
Xinjiang,Ground Transport,2021-08-02/2021-08-08,0.5225218
Xinjiang,Ground Transport,2021-08-09/2021-08-15,0.5187871
Xinjiang,Ground Transport,2021-08-16/2021-08-22,0.5361479
Xinjiang,Ground Transport,2021-08-23/2021-08-29,0.5236163
Xinjiang,Ground Transport,2021-08-30/2021-09-05,0.5185952
Xinjiang,Ground Transport,2021-09-06/2021-09-12,0.5250901
Xinjiang,Ground Transport,2021-09-13/2021-09-19,0.5144093
Xinjiang,Ground Transport,2021-09-20/2021-09-26,0.5399329
Xinjiang,Ground Transport,2021-09-27/2021-10-03,0.5428127
Xinjiang,Ground Transport,2021-10-04/2021-10-10,0.5160434
Xinjiang,Ground Transport,2021-10-11/2021-10-17,0.5004823
Xinjiang,Ground Transport,2021-10-18/2021-10-24,0.5051873
Xinjiang,Ground Transport,2021-10-25/2021-10-31,0.5181732
Xinjiang,Ground Transport,2021-11-01/2021-11-07,0.5231836
Xinjiang,Ground Transport,2021-11-08/2021-11-14,0.5147303
Xinjiang,Ground Transport,2021-11-15/2021-11-21,0.5324399
Xinjiang,Ground Transport,2021-11-22/2021-11-28,0.5351154
Xinjiang,Ground Transport,2021-11-29/2021-12-05,0.5456276
Xinjiang,Ground Transport,2021-12-06/2021-12-12,0.5520336
Xinjiang,Ground Transport,2021-12-13/2021-12-19,0.547528
Xinjiang,Ground Transport,2021-12-20/2021-12-26,0.5504946
Xinjiang,Ground Transport,2021-12-27/2022-01-02,0.5638898999999999
Xinjiang,Ground Transport,2022-01-03/2022-01-09,0.5541225
Xinjiang,Ground Transport,2022-01-10/2022-01-16,0.5402648
Xinjiang,Ground Transport,2022-01-17/2022-01-23,0.5401099
Xinjiang,Ground Transport,2022-01-24/2022-01-30,0.5027811
Xinjiang,Ground Transport,2022-01-31/2022-02-06,0.4858714
Xinjiang,Ground Transport,2022-02-07/2022-02-13,0.4889224
Xinjiang,Ground Transport,2022-02-14/2022-02-20,0.5254659
Xinjiang,Ground Transport,2022-02-21/2022-02-27,0.5300886
Xinjiang,Ground Transport,2022-02-28/2022-03-06,0.5370381
Xinjiang,Ground Transport,2022-03-07/2022-03-13,0.5427592
Xinjiang,Ground Transport,2022-03-14/2022-03-20,0.5222519
Xinjiang,Ground Transport,2022-03-21/2022-03-27,0.4936404
Xinjiang,Ground Transport,2022-03-28/2022-04-03,0.4963357
Xinjiang,Ground Transport,2022-04-04/2022-04-10,0.4997914
Xinjiang,Ground Transport,2022-04-11/2022-04-17,0.4743091
Xinjiang,Ground Transport,2022-04-18/2022-04-24,0.4658325
Xinjiang,Ground Transport,2022-04-25/2022-05-01,0.4758178
Xinjiang,Ground Transport,2022-05-02/2022-05-08,0.4813018
Xinjiang,Ground Transport,2022-05-09/2022-05-15,0.4747795
Xinjiang,Ground Transport,2022-05-16/2022-05-22,0.4676142
Xinjiang,Ground Transport,2022-05-23/2022-05-29,0.4338816
Xinjiang,Ground Transport,2022-05-30/2022-06-05,0.4543553
Xinjiang,Ground Transport,2022-06-06/2022-06-12,0.5107617
Xinjiang,Ground Transport,2022-06-13/2022-06-19,0.5233358
Xinjiang,Ground Transport,2022-06-20/2022-06-26,0.5310064
Xinjiang,Ground Transport,2022-06-27/2022-07-03,0.525132
Xinjiang,Ground Transport,2022-07-04/2022-07-10,0.5229525
Xinjiang,Ground Transport,2022-07-11/2022-07-17,0.5284436
Xinjiang,Ground Transport,2022-07-18/2022-07-24,0.5353646
Xinjiang,Ground Transport,2022-07-25/2022-07-31,0.5440182
Xinjiang,Ground Transport,2022-08-01/2022-08-07,0.5239613
Xinjiang,Ground Transport,2022-08-08/2022-08-14,0.5071285
Xinjiang,Ground Transport,2022-08-15/2022-08-21,0.4961212
Xinjiang,Ground Transport,2022-08-22/2022-08-28,0.47896700000000003
Xinjiang,Ground Transport,2022-08-29/2022-09-04,0.4851008
Xinjiang,Ground Transport,2022-09-05/2022-09-11,0.4875125
Xinjiang,Ground Transport,2022-09-12/2022-09-18,0.5036526
Xinjiang,Ground Transport,2022-09-19/2022-09-25,0.4884809
Xinjiang,Ground Transport,2022-09-26/2022-10-02,0.5040533
Xinjiang,Ground Transport,2022-10-03/2022-10-09,0.5126956
Xinjiang,Ground Transport,2022-10-10/2022-10-16,0.48221369999999997
Xinjiang,Ground Transport,2022-10-17/2022-10-23,0.50467
Xinjiang,Ground Transport,2022-10-24/2022-10-30,0.5073369
Xinjiang,Ground Transport,2022-10-31/2022-11-06,0.5014579
Xinjiang,Ground Transport,2022-11-07/2022-11-13,0.5178574
Xinjiang,Ground Transport,2022-11-14/2022-11-20,0.5286313
Xinjiang,Ground Transport,2022-11-21/2022-11-27,0.5252477
Xinjiang,Ground Transport,2022-11-28/2022-12-04,0.5101618
Xinjiang,Ground Transport,2022-12-05/2022-12-11,0.5466996
Xinjiang,Ground Transport,2022-12-12/2022-12-18,0.5081171
Xinjiang,Ground Transport,2022-12-19/2022-12-25,0.4940225
Xinjiang,Ground Transport,2022-12-26/2023-01-01,0.4815316
Xinjiang,Ground Transport,2023-01-02/2023-01-08,0.5372937
Xinjiang,Ground Transport,2023-01-09/2023-01-15,0.584042
Xinjiang,Ground Transport,2023-01-16/2023-01-22,0.5433285
Xinjiang,Ground Transport,2023-01-23/2023-01-29,0.4829531
Xinjiang,Ground Transport,2023-01-30/2023-02-05,0.5311927
Xinjiang,Ground Transport,2023-02-06/2023-02-12,0.5329228
Xinjiang,Ground Transport,2023-02-13/2023-02-19,0.5307842
Xinjiang,Ground Transport,2023-02-20/2023-02-26,0.5334303
Xinjiang,Ground Transport,2023-02-27/2023-03-05,0.5347507
Xinjiang,Ground Transport,2023-03-06/2023-03-12,0.5352207
Xinjiang,Ground Transport,2023-03-13/2023-03-19,0.5328435
Xinjiang,Ground Transport,2023-03-20/2023-03-26,0.5348343
Xinjiang,Ground Transport,2023-03-27/2023-04-02,0.5194818
Xinjiang,Ground Transport,2023-04-03/2023-04-09,0.5267916
Xinjiang,Ground Transport,2023-04-10/2023-04-16,0.5308225
Xinjiang,Ground Transport,2023-04-17/2023-04-23,0.5214585
Xinjiang,Ground Transport,2023-04-24/2023-04-30,0.5215614
Xinjiang,Ground Transport,2023-05-01/2023-05-07,0.5541418
Xinjiang,Ground Transport,2023-05-08/2023-05-14,0.5365431
Xinjiang,Ground Transport,2023-05-15/2023-05-21,0.5382728
Xinjiang,Ground Transport,2023-05-22/2023-05-28,0.5328968000000001
Xinjiang,Ground Transport,2023-05-29/2023-06-04,0.5360803
Xinjiang,Ground Transport,2023-06-05/2023-06-11,0.544787
Xinjiang,Ground Transport,2023-06-12/2023-06-18,0.5355549
Xinjiang,Ground Transport,2023-06-19/2023-06-25,0.5403235
Xinjiang,Ground Transport,2023-06-26/2023-07-02,0.5333883
Xinjiang,Ground Transport,2023-07-03/2023-07-09,0.5307961
Xinjiang,Ground Transport,2023-07-10/2023-07-16,0.5246137
Xinjiang,Ground Transport,2023-07-17/2023-07-23,0.531093
Xinjiang,Ground Transport,2023-07-24/2023-07-30,0.5331881
Xinjiang,Ground Transport,2023-07-31/2023-08-06,0.5403916
Xinjiang,Ground Transport,2023-08-07/2023-08-13,0.5404179
Xinjiang,Ground Transport,2023-08-14/2023-08-20,0.5370687
Xinjiang,Ground Transport,2023-08-21/2023-08-27,0.5294004999999999
Xinjiang,Ground Transport,2023-08-28/2023-09-03,0.5330333
Xinjiang,Ground Transport,2023-09-04/2023-09-10,0.5309598
Xinjiang,Ground Transport,2023-09-11/2023-09-17,0.53649
Xinjiang,Ground Transport,2023-09-18/2023-09-24,0.5312715
Xinjiang,Ground Transport,2023-09-25/2023-10-01,0.532931
Xinjiang,Ground Transport,2023-10-02/2023-10-08,0.5394578
Xinjiang,Ground Transport,2023-10-09/2023-10-15,0.5182528
Xinjiang,Ground Transport,2023-10-16/2023-10-22,0.5286578
Xinjiang,Ground Transport,2023-10-23/2023-10-29,0.5282203
Xinjiang,Ground Transport,2023-10-30/2023-11-05,0.5317965
Xinjiang,Ground Transport,2023-11-06/2023-11-12,0.506641
Xinjiang,Ground Transport,2023-11-13/2023-11-19,0.5295737
Xinjiang,Ground Transport,2023-11-20/2023-11-26,0.5246153
Xinjiang,Ground Transport,2023-11-27/2023-12-03,0.5276755
Xinjiang,Ground Transport,2023-12-04/2023-12-10,0.5551622
Xinjiang,Ground Transport,2023-12-11/2023-12-17,0.5849926
Xinjiang,Ground Transport,2023-12-18/2023-12-24,0.5427919
Xinjiang,Ground Transport,2023-12-25/2023-12-31,0.5435914
Xinjiang,Ground Transport,2024-01-01/2024-01-07,0.5429404
Xinjiang,Ground Transport,2024-01-08/2024-01-14,0.524506
Xinjiang,Ground Transport,2024-01-15/2024-01-21,0.5311101
Xinjiang,Ground Transport,2024-01-22/2024-01-28,0.5050292
Xinjiang,Ground Transport,2024-01-29/2024-02-04,0.510479
Xinjiang,Ground Transport,2024-02-05/2024-02-11,0.4724522
Xinjiang,Ground Transport,2024-02-12/2024-02-18,0.45472080000000004
Xinjiang,Ground Transport,2024-02-19/2024-02-25,0.49321349999999997
Xinjiang,Ground Transport,2024-02-26/2024-03-03,0.51977485
Xinjiang,Ground Transport,2024-03-04/2024-03-10,0.5398108
Xinjiang,Ground Transport,2024-03-11/2024-03-17,0.5376685999999999
Xinjiang,Ground Transport,2024-03-18/2024-03-24,0.5402178
Xinjiang,Ground Transport,2024-03-25/2024-03-31,0.5381753
Xinjiang,Ground Transport,2024-04-01/2024-04-07,0.5531275
Xinjiang,Ground Transport,2024-04-08/2024-04-14,0.54373
Xinjiang,Ground Transport,2024-04-15/2024-04-21,0.5378696000000001
Xinjiang,Ground Transport,2024-04-22/2024-04-28,0.5380322
Xinjiang,Ground Transport,2024-04-29/2024-05-05,0.562997
Xinjiang,Ground Transport,2024-05-06/2024-05-12,0.5433241
Xinjiang,Ground Transport,2024-05-13/2024-05-19,0.5403266
Xinjiang,Ground Transport,2024-05-20/2024-05-26,0.5393689
Xinjiang,Ground Transport,2024-05-27/2024-06-02,0.5387770000000001
Xinjiang,Ground Transport,2024-06-03/2024-06-09,0.5381866
Xinjiang,Ground Transport,2024-06-10/2024-06-16,0.5420791
Xinjiang,Ground Transport,2024-06-17/2024-06-23,0.5344901
Xinjiang,Ground Transport,2024-06-24/2024-06-30,0.5431743
Xinjiang,Ground Transport,2024-07-01/2024-07-07,0.5402705999999999
Xinjiang,Ground Transport,2024-07-08/2024-07-14,0.5390149
Xinjiang,Ground Transport,2024-07-15/2024-07-21,0.541944
Xinjiang,Ground Transport,2024-07-22/2024-07-28,0.5380812
Xinjiang,Ground Transport,2024-07-29/2024-08-04,0.5317381
Xinjiang,Ground Transport,2024-08-05/2024-08-11,0.5357777
Xinjiang,Ground Transport,2024-08-12/2024-08-18,0.5438469
Xinjiang,Ground Transport,2024-08-19/2024-08-25,0.5411211
Xinjiang,Ground Transport,2024-08-26/2024-09-01,0.543839
Xinjiang,Ground Transport,2024-09-02/2024-09-08,0.5414038999999999
Xinjiang,Ground Transport,2024-09-09/2024-09-15,0.5336415
Xinjiang,Ground Transport,2024-09-16/2024-09-22,0.5607772
Xinjiang,Ground Transport,2024-09-23/2024-09-29,0.5394636
Xinjiang,Ground Transport,2024-09-30/2024-10-06,0.0718709
Xinjiang,Industry,2019-12-30/2020-01-05,0.623401
Xinjiang,Industry,2020-01-06/2020-01-12,0.860421
Xinjiang,Industry,2020-01-13/2020-01-19,0.790927
Xinjiang,Industry,2020-01-20/2020-01-26,0.6332004999999999
Xinjiang,Industry,2020-01-27/2020-02-02,0.5830075
Xinjiang,Industry,2020-02-03/2020-02-09,0.6455967
Xinjiang,Industry,2020-02-10/2020-02-16,0.6341438
Xinjiang,Industry,2020-02-17/2020-02-23,0.6555263
Xinjiang,Industry,2020-02-24/2020-03-01,0.7227702
Xinjiang,Industry,2020-03-02/2020-03-08,0.843734
Xinjiang,Industry,2020-03-09/2020-03-15,0.869665
Xinjiang,Industry,2020-03-16/2020-03-22,0.885575
Xinjiang,Industry,2020-03-23/2020-03-29,0.890149
Xinjiang,Industry,2020-03-30/2020-04-05,1.156981
Xinjiang,Industry,2020-04-06/2020-04-12,1.2761689999999999
Xinjiang,Industry,2020-04-13/2020-04-19,1.237261
Xinjiang,Industry,2020-04-20/2020-04-26,1.230664
Xinjiang,Industry,2020-04-27/2020-05-03,1.27987
Xinjiang,Industry,2020-05-04/2020-05-10,1.4947
Xinjiang,Industry,2020-05-11/2020-05-17,1.443634
Xinjiang,Industry,2020-05-18/2020-05-24,1.45305
Xinjiang,Industry,2020-05-25/2020-05-31,1.442385
Xinjiang,Industry,2020-06-01/2020-06-07,1.512384
Xinjiang,Industry,2020-06-08/2020-06-14,1.632598
Xinjiang,Industry,2020-06-15/2020-06-21,1.617639
Xinjiang,Industry,2020-06-22/2020-06-28,1.552781
Xinjiang,Industry,2020-06-29/2020-07-05,1.464621
Xinjiang,Industry,2020-07-06/2020-07-12,1.435051
Xinjiang,Industry,2020-07-13/2020-07-19,1.421579
Xinjiang,Industry,2020-07-20/2020-07-26,1.418361
Xinjiang,Industry,2020-07-27/2020-08-02,1.443157
Xinjiang,Industry,2020-08-03/2020-08-09,1.3865859999999999
Xinjiang,Industry,2020-08-10/2020-08-16,1.394912
Xinjiang,Industry,2020-08-17/2020-08-23,1.33683
Xinjiang,Industry,2020-08-24/2020-08-30,1.29194
Xinjiang,Industry,2020-08-31/2020-09-06,1.763493
Xinjiang,Industry,2020-09-07/2020-09-13,1.738114
Xinjiang,Industry,2020-09-14/2020-09-20,1.602487
Xinjiang,Industry,2020-09-21/2020-09-27,1.545313
Xinjiang,Industry,2020-09-28/2020-10-04,1.468207
Xinjiang,Industry,2020-10-05/2020-10-11,1.506195
Xinjiang,Industry,2020-10-12/2020-10-18,1.615269
Xinjiang,Industry,2020-10-19/2020-10-25,1.66833
Xinjiang,Industry,2020-10-26/2020-11-01,1.714032
Xinjiang,Industry,2020-11-02/2020-11-08,1.450111
Xinjiang,Industry,2020-11-09/2020-11-15,1.516103
Xinjiang,Industry,2020-11-16/2020-11-22,1.601247
Xinjiang,Industry,2020-11-23/2020-11-29,1.7909069999999998
Xinjiang,Industry,2020-11-30/2020-12-06,1.2354829999999999
Xinjiang,Industry,2020-12-07/2020-12-13,1.171578
Xinjiang,Industry,2020-12-14/2020-12-20,1.202191
Xinjiang,Industry,2020-12-21/2020-12-27,1.200518
Xinjiang,Industry,2020-12-28/2021-01-03,1.153416
Xinjiang,Industry,2021-01-04/2021-01-10,1.133838
Xinjiang,Industry,2021-01-11/2021-01-17,1.113472
Xinjiang,Industry,2021-01-18/2021-01-24,1.052149
Xinjiang,Industry,2021-01-25/2021-01-31,1.018498
Xinjiang,Industry,2021-02-01/2021-02-07,0.86149
Xinjiang,Industry,2021-02-08/2021-02-14,0.7365932
Xinjiang,Industry,2021-02-15/2021-02-21,0.6881743
Xinjiang,Industry,2021-02-22/2021-02-28,0.778613
Xinjiang,Industry,2021-03-01/2021-03-07,1.288439
Xinjiang,Industry,2021-03-08/2021-03-14,1.316312
Xinjiang,Industry,2021-03-15/2021-03-21,1.2519609999999999
Xinjiang,Industry,2021-03-22/2021-03-28,1.22816
Xinjiang,Industry,2021-03-29/2021-04-04,1.465754
Xinjiang,Industry,2021-04-05/2021-04-11,1.604775
Xinjiang,Industry,2021-04-12/2021-04-18,1.527273
Xinjiang,Industry,2021-04-19/2021-04-25,1.491872
Xinjiang,Industry,2021-04-26/2021-05-02,1.459617
Xinjiang,Industry,2021-05-03/2021-05-09,1.459738
Xinjiang,Industry,2021-05-10/2021-05-16,1.5459070000000001
Xinjiang,Industry,2021-05-17/2021-05-23,1.546456
Xinjiang,Industry,2021-05-24/2021-05-30,1.546683
Xinjiang,Industry,2021-05-31/2021-06-06,1.513075
Xinjiang,Industry,2021-06-07/2021-06-13,1.575248
Xinjiang,Industry,2021-06-14/2021-06-20,1.6297139999999999
Xinjiang,Industry,2021-06-21/2021-06-27,1.628864
Xinjiang,Industry,2021-06-28/2021-07-04,1.490878
Xinjiang,Industry,2021-07-05/2021-07-11,1.501197
Xinjiang,Industry,2021-07-12/2021-07-18,1.533601
Xinjiang,Industry,2021-07-19/2021-07-25,1.420566
Xinjiang,Industry,2021-07-26/2021-08-01,1.50403
Xinjiang,Industry,2021-08-02/2021-08-08,1.669211
Xinjiang,Industry,2021-08-09/2021-08-15,1.615042
Xinjiang,Industry,2021-08-16/2021-08-22,1.503577
Xinjiang,Industry,2021-08-23/2021-08-29,1.436492
Xinjiang,Industry,2021-08-30/2021-09-05,1.487192
Xinjiang,Industry,2021-09-06/2021-09-12,1.424
Xinjiang,Industry,2021-09-13/2021-09-19,1.381038
Xinjiang,Industry,2021-09-20/2021-09-26,1.321318
Xinjiang,Industry,2021-09-27/2021-10-03,1.295579
Xinjiang,Industry,2021-10-04/2021-10-10,1.262676
Xinjiang,Industry,2021-10-11/2021-10-17,1.239502
Xinjiang,Industry,2021-10-18/2021-10-24,1.269444
Xinjiang,Industry,2021-10-25/2021-10-31,1.30461
Xinjiang,Industry,2021-11-01/2021-11-07,1.167644
Xinjiang,Industry,2021-11-08/2021-11-14,1.161378
Xinjiang,Industry,2021-11-15/2021-11-21,1.211172
Xinjiang,Industry,2021-11-22/2021-11-28,1.251925
Xinjiang,Industry,2021-11-29/2021-12-05,1.087362
Xinjiang,Industry,2021-12-06/2021-12-12,1.082531
Xinjiang,Industry,2021-12-13/2021-12-19,1.112796
Xinjiang,Industry,2021-12-20/2021-12-26,1.149057
Xinjiang,Industry,2021-12-27/2022-01-02,1.124922
Xinjiang,Industry,2022-01-03/2022-01-09,0.962002
Xinjiang,Industry,2022-01-10/2022-01-16,0.957034
Xinjiang,Industry,2022-01-17/2022-01-23,0.9393530000000001
Xinjiang,Industry,2022-01-24/2022-01-30,0.854766
Xinjiang,Industry,2022-01-31/2022-02-06,0.6063811
Xinjiang,Industry,2022-02-07/2022-02-13,0.6359282
Xinjiang,Industry,2022-02-14/2022-02-20,0.6789591
Xinjiang,Industry,2022-02-21/2022-02-27,0.7108373
Xinjiang,Industry,2022-02-28/2022-03-06,1.2673621
Xinjiang,Industry,2022-03-07/2022-03-13,1.366652
Xinjiang,Industry,2022-03-14/2022-03-20,1.379988
Xinjiang,Industry,2022-03-21/2022-03-27,1.353873
Xinjiang,Industry,2022-03-28/2022-04-03,1.407432
Xinjiang,Industry,2022-04-04/2022-04-10,1.461383
Xinjiang,Industry,2022-04-11/2022-04-17,1.462891
Xinjiang,Industry,2022-04-18/2022-04-24,1.398303
Xinjiang,Industry,2022-04-25/2022-05-01,1.411493
Xinjiang,Industry,2022-05-02/2022-05-08,1.471673
Xinjiang,Industry,2022-05-09/2022-05-15,1.548818
Xinjiang,Industry,2022-05-16/2022-05-22,1.502729
Xinjiang,Industry,2022-05-23/2022-05-29,1.520135
Xinjiang,Industry,2022-05-30/2022-06-05,1.424556
Xinjiang,Industry,2022-06-06/2022-06-12,1.489821
Xinjiang,Industry,2022-06-13/2022-06-19,1.566269
Xinjiang,Industry,2022-06-20/2022-06-26,1.682667
Xinjiang,Industry,2022-06-27/2022-07-03,1.5103
Xinjiang,Industry,2022-07-04/2022-07-10,1.287231
Xinjiang,Industry,2022-07-11/2022-07-17,1.401427
Xinjiang,Industry,2022-07-18/2022-07-24,1.400259
Xinjiang,Industry,2022-07-25/2022-07-31,1.414631
Xinjiang,Industry,2022-08-01/2022-08-07,1.4318849999999999
Xinjiang,Industry,2022-08-08/2022-08-14,1.429052
Xinjiang,Industry,2022-08-15/2022-08-21,1.420428
Xinjiang,Industry,2022-08-22/2022-08-28,1.355758
Xinjiang,Industry,2022-08-29/2022-09-04,1.359589
Xinjiang,Industry,2022-09-05/2022-09-11,1.415691
Xinjiang,Industry,2022-09-12/2022-09-18,1.396785
Xinjiang,Industry,2022-09-19/2022-09-25,1.325937
Xinjiang,Industry,2022-09-26/2022-10-02,1.286743
Xinjiang,Industry,2022-10-03/2022-10-09,1.16168
Xinjiang,Industry,2022-10-10/2022-10-16,1.147161
Xinjiang,Industry,2022-10-17/2022-10-23,1.109743
Xinjiang,Industry,2022-10-24/2022-10-30,1.138483
Xinjiang,Industry,2022-10-31/2022-11-06,0.9693740000000001
Xinjiang,Industry,2022-11-07/2022-11-13,0.980993
Xinjiang,Industry,2022-11-14/2022-11-20,1.007824
Xinjiang,Industry,2022-11-21/2022-11-27,1.006283
Xinjiang,Industry,2022-11-28/2022-12-04,0.920442
Xinjiang,Industry,2022-12-05/2022-12-11,0.867885
Xinjiang,Industry,2022-12-12/2022-12-18,0.8794379999999999
Xinjiang,Industry,2022-12-19/2022-12-25,0.874875
Xinjiang,Industry,2022-12-26/2023-01-01,0.922432
Xinjiang,Industry,2023-01-02/2023-01-08,1.094526
Xinjiang,Industry,2023-01-09/2023-01-15,0.992048
Xinjiang,Industry,2023-01-16/2023-01-22,0.898109
Xinjiang,Industry,2023-01-23/2023-01-29,0.86642
Xinjiang,Industry,2023-01-30/2023-02-05,0.7462691
Xinjiang,Industry,2023-02-06/2023-02-12,0.7087453
Xinjiang,Industry,2023-02-13/2023-02-19,0.7160413
Xinjiang,Industry,2023-02-20/2023-02-26,0.721699
Xinjiang,Industry,2023-02-27/2023-03-05,1.2241079
Xinjiang,Industry,2023-03-06/2023-03-12,1.404714
Xinjiang,Industry,2023-03-13/2023-03-19,1.393686
Xinjiang,Industry,2023-03-20/2023-03-26,1.3976060000000001
Xinjiang,Industry,2023-03-27/2023-04-02,1.404158
Xinjiang,Industry,2023-04-03/2023-04-09,1.4749379999999999
Xinjiang,Industry,2023-04-10/2023-04-16,1.487331
Xinjiang,Industry,2023-04-17/2023-04-23,1.4872049999999999
Xinjiang,Industry,2023-04-24/2023-04-30,1.450486
